Time,,,HR,BR
3/22/2019,4:12:38,PM,83,11
3/22/2019,4:12:39,PM,83,11
3/22/2019,4:12:40,PM,84,11
3/22/2019,4:12:41,PM,86,11
3/22/2019,4:12:42,PM,91,11
3/22/2019,4:12:43,PM,88,11
3/22/2019,4:12:44,PM,84,11
3/22/2019,4:12:45,PM,80,11
3/22/2019,4:12:46,PM,80,11
3/22/2019,4:12:47,PM,83,11
3/22/2019,4:12:48,PM,86,11
3/22/2019,4:12:49,PM,86,11
3/22/2019,4:12:50,PM,85,11
3/22/2019,4:12:51,PM,86,11
3/22/2019,4:12:52,PM,88,11
3/22/2019,4:12:53,PM,88,11
3/22/2019,4:12:54,PM,85,11
3/22/2019,4:12:55,PM,80,11
3/22/2019,4:12:56,PM,77,11
3/22/2019,4:12:57,PM,76,11
3/22/2019,4:12:58,PM,75,11
3/22/2019,4:12:59,PM,72,11
3/22/2019,4:13:00,PM,72,11
3/22/2019,4:13:01,PM,73,11
3/22/2019,4:13:02,PM,75,11
3/22/2019,4:13:03,PM,80,11
3/22/2019,4:13:04,PM,81,11
3/22/2019,4:13:05,PM,81,11
3/22/2019,4:13:06,PM,81,11
3/22/2019,4:13:07,PM,78,11
3/22/2019,4:13:08,PM,76,11
3/22/2019,4:13:09,PM,77,11
3/22/2019,4:13:10,PM,76,11
3/22/2019,4:13:11,PM,75,11
3/22/2019,4:13:12,PM,74,11
3/22/2019,4:13:13,PM,73,11
3/22/2019,4:13:14,PM,73,11
3/22/2019,4:13:15,PM,74,11
3/22/2019,4:13:16,PM,73,11
3/22/2019,4:13:17,PM,72,11
3/22/2019,4:13:18,PM,71,11
3/22/2019,4:13:19,PM,70,11
3/22/2019,4:13:20,PM,72,11
3/22/2019,4:13:21,PM,75,11
3/22/2019,4:13:22,PM,79,11
3/22/2019,4:13:23,PM,77,12
3/22/2019,4:13:24,PM,75,12
3/22/2019,4:13:25,PM,77,12
3/22/2019,4:13:26,PM,79,12
3/22/2019,4:13:27,PM,78,12
3/22/2019,4:13:28,PM,77,12
3/22/2019,4:13:29,PM,78,12
3/22/2019,4:13:30,PM,81,12
3/22/2019,4:13:31,PM,82,12
3/22/2019,4:13:32,PM,82,12
3/22/2019,4:13:34,PM,82,12
3/22/2019,4:13:35,PM,79,12
3/22/2019,4:13:36,PM,74,12
3/22/2019,4:13:37,PM,72,13
3/22/2019,4:13:38,PM,74,13
3/22/2019,4:13:39,PM,75,13
3/22/2019,4:13:40,PM,75,13
3/22/2019,4:13:41,PM,75,13
3/22/2019,4:13:42,PM,81,13
3/22/2019,4:13:43,PM,81,13
3/22/2019,4:13:44,PM,78,13
3/22/2019,4:13:45,PM,76,13
3/22/2019,4:13:46,PM,78,13
3/22/2019,4:13:47,PM,77,13
3/22/2019,4:13:48,PM,74,13
3/22/2019,4:13:49,PM,73,13
3/22/2019,4:13:50,PM,74,13
3/22/2019,4:13:51,PM,75,13
3/22/2019,4:13:52,PM,73,13
3/22/2019,4:13:53,PM,72,13
3/22/2019,4:13:54,PM,72,13
3/22/2019,4:13:55,PM,76,14
3/22/2019,4:13:56,PM,77,14
3/22/2019,4:13:57,PM,76,14
3/22/2019,4:13:58,PM,74,14
3/22/2019,4:13:59,PM,74,14
3/22/2019,4:14:00,PM,73,14
3/22/2019,4:14:01,PM,72,14
3/22/2019,4:14:02,PM,72,14
3/22/2019,4:14:03,PM,73,14
3/22/2019,4:14:04,PM,72,14
3/22/2019,4:14:05,PM,72,14
3/22/2019,4:14:06,PM,73,14
3/22/2019,4:14:07,PM,73,14
3/22/2019,4:14:08,PM,73,14
3/22/2019,4:14:09,PM,75,14
3/22/2019,4:14:10,PM,78,14
3/22/2019,4:14:11,PM,83,14
3/22/2019,4:14:12,PM,84,14
3/22/2019,4:14:13,PM,83,14
3/22/2019,4:14:14,PM,84,14
3/22/2019,4:14:15,PM,83,14
3/22/2019,4:14:16,PM,82,14
3/22/2019,4:14:17,PM,80,14
3/22/2019,4:14:18,PM,83,14
